cif,formula,energy
Cs2Hg4Te2O6F6_31_4745.vasp,Cs2Hg4Te2O6F6,-31.55472996
Cs2Hg4Te2S6Cl6_31_4747.vasp,Cs2Hg4Te2S6Cl6,-15.01267333
Cs2Hg4Te2S6I6_31_4748.vasp,Cs2Hg4Te2S6I6,-7.36198605
Cs2I2_129_4752.vasp,Cs2I2,-1.82170262
Cs2I2F8_127_4750.vasp,Cs2I2F8,-17.70237938
Cs2I2O6_11_4751.vasp,Cs2I2O6,-25.27338026
Cs2Lu1Br6_164_4753.vasp,Cs2Lu1Br6,-12.91898268
Cs2N2O6_4_4754.vasp,Cs2N2O6,-40.60285946
Cs2Os2C2S4I8_7_4759.vasp,Cs2Os2C2S4I8,-33.33522606
Cs2Os2N2Cl10O2_11_4760.vasp,Cs2Os2N2Cl10O2,-45.00891342
Cs2Os2N2O2F10_11_4761.vasp,Cs2Os2N2O2F10,-58.99743843
Cs2Os2S2N2Cl10_11_4762.vasp,Cs2Os2S2N2Cl10,-41.27096123
Cs2Os2S2N2F10_11_4763.vasp,Cs2Os2S2N2F10,-54.94644885
Cs2Os2S4I8N2_7_4764.vasp,Cs2Os2S4I8N2,-33.08203478
Cs2P2H6O6F2_1_4765.vasp,Cs2P2H6O6F2,-74.56140731
Cs2Pr2Cl8O8_18_4767.vasp,Cs2Pr2Cl8O8,-49.69692963
Cs2Ru2N2Cl10O2_4_4773.vasp,Cs2Ru2N2Cl10O2,-41.29959979
Cs2Ru2S2N2F10_11_4776.vasp,Cs2Ru2S2N2F10,-51.09419977
Cs2S2N2Cl6O6_4_4777.vasp,Cs2S2N2Cl6O6,-49.92068889
Cs2S2N2O6F6_4_4778.vasp,Cs2S2N2O6F6,-53.61366005
Cs2S6Br2_11_4779.vasp,Cs2S6Br2,-14.39521094
Cs2S6I2_11_4781.vasp,Cs2S6I2,-11.60448168
Cs2S6N2_11_4783.vasp,Cs2S6N2,-26.65507344
Cs2S6N2_1_4784.vasp,Cs2S6N2,-26.99418368
Cs2S6N2F2_1_4782.vasp,Cs2S6N2F2,-29.74274507
Cs2Sb4Se8_2_4786.vasp,Cs2Sb4Se8,-27.66877973
Cs2Se2N2Cl6O6_4_4787.vasp,Cs2Se2N2Cl6O6,-42.13689761
Cs2Se2N2O6F6_1_4788.vasp,Cs2Se2N2O6F6,-48.12148647
Cs2Te2C2Cl6O6_4_4789.vasp,Cs2Te2C2Cl6O6,-47.46752944
Cs2Te2C2O6F6_1_4790.vasp,Cs2Te2C2O6F6,-57.30999498
Cs2Te2C2S6Cl6_4_4791.vasp,Cs2Te2C2S6Cl6,-34.77231248
Cs2Te2H6C2O6_4_4792.vasp,Cs2Te2H6C2O6,-67.52952492
Cs2Te2H6N2O6_1_4793.vasp,Cs2Te2H6N2O6,-67.81625049
Cs2Te2N2Cl6O6_1_4794.vasp,Cs2Te2N2Cl6O6,-42.55902306
Cs2Tm1Br6_164_4795.vasp,Cs2Tm1Br6,-12.94259835
Cs2Yb1Br6_164_4796.vasp,Cs2Yb1Br6,-13.06428309
Cs2Zr12B2I28_53_4798.vasp,Cs2Zr12B2I28,-91.67651839
Cs3Mo2I9_187_4799.vasp,Cs3Mo2I9,-8.08569373
Cs3Nb2I9_187_4800.vasp,Cs3Nb2I9,-15.79655966
Cs3Sb2I9_164_4801.vasp,Cs3Sb2I9,-9.16062951
Cs3Zr2I9_187_4802.vasp,Cs3Zr2I9,-15.87198487
Cs4Ag4O4_123_4803.vasp,Cs4Ag4O4,-10.7173261
Cs4Au4O4_123_4804.vasp,Cs4Au4O4,-11.17232604
Cs4Cd2Br8_11_4805.vasp,Cs4Cd2Br8,-6.70754184
Cs4Cd2Cl8_11_4806.vasp,Cs4Cd2Cl8,-11.29710011
Cs4Cd2I8_11_4807.vasp,Cs4Cd2I8,-0.65507303
Cs4H28O16_14_4808.vasp,Cs4H28O16,-193.0194003
Cs4Hg2Br8_11_4809.vasp,Cs4Hg2Br8,-4.33895679
Cs4Hg2Cl8_11_4810.vasp,Cs4Hg2Cl8,-8.52673728
Cs4Hg2F8_11_4811.vasp,Cs4Hg2F8,-16.29665973
Cs4Hg2I8_11_4812.vasp,Cs4Hg2I8,1.14338969
Cs4Te16_14_4813.vasp,Cs4Te16,-20.06618772
Cu10C4O24_2_4814.vasp,Cu10C4O24,-129.96890364
Cu1Ag1Br2_1_4816.vasp,Cu1Ag1Br2,0.37442365
Cu1Ag1Br2N2_1_4815.vasp,Cu1Ag1Br2N2,-7.43123861
Cu1Ag1Cl3O1_1_4817.vasp,Cu1Ag1Cl3O1,-3.57986819
Cu1Ag1I2_1_4818.vasp,Cu1Ag1I2,1.41216845
Cu1Ag1O2_10_4819.vasp,Cu1Ag1O2,-6.33951036
Cu1Ag1P2Se5S1_1_4820.vasp,Cu1Ag1P2Se5S1,-19.58613442
Cu1Ag1S1I3_1_4821.vasp,Cu1Ag1S1I3,-0.07654848
Cu1Ag1S2_1_4824.vasp,Cu1Ag1S2,-3.08207747
Cu1Ag1S2_25_4825.vasp,Cu1Ag1S2,-3.25324176
Cu1Ag1S2I2_1_4823.vasp,Cu1Ag1S2I2,-2.98132962
Cu1Ag1Sb1I1Br1N1_1_4826.vasp,Cu1Ag1Sb1I1Br1N1,-6.83574637
Cu1Ag1Se1S1I2_8_4827.vasp,Cu1Ag1Se1S1I2,-2.79180165
Cu1Ag1Se2_156_4828.vasp,Cu1Ag1Se2,-1.99996695
Cu1Ag1Se2_25_4829.vasp,Cu1Ag1Se2,-2.38305904
Cu1Ag1Te1Br1_6_4830.vasp,Cu1Ag1Te1Br1,-0.31559979
Cu1Ag1Te1Se1_8_4831.vasp,Cu1Ag1Te1Se1,-1.41763419
Cu1Ag1Te2_25_4832.vasp,Cu1Ag1Te2,-1.16725353
Cu1As1Br2_6_4833.vasp,Cu1As1Br2,-2.67754404
Cu1As1Cl3O1_1_4834.vasp,Cu1As1Cl3O1,-9.73095654
Cu1As1I1N2Cl1_6_4835.vasp,Cu1As1I1N2Cl1,-13.71848113
Cu1As1S2I2_6_4836.vasp,Cu1As1S2I2,-7.33193338
Cu1Au1Br2_5_4837.vasp,Cu1Au1Br2,0.64279912
Cu1Au1O2_10_4839.vasp,Cu1Au1O2,-6.28574148
Cu1Au1S2_25_4840.vasp,Cu1Au1S2,-3.11199645
Cu1Au1Se2_25_4841.vasp,Cu1Au1Se2,-2.23916569
Cu1B2C8N8_12_4842.vasp,Cu1B2C8N8,-123.69412617
Cu1B2Mo1Ir1Rh3C1Se5I1_1_4843.vasp,Cu1B2Mo1Ir1Rh3C1Se5I1,-43.17241123
Cu1B6H4C6O2_6_4844.vasp,Cu1B6H4C6O2,-99.07222131
Cu1B6H4S2N6_6_4845.vasp,Cu1B6H4S2N6,-92.78089118
Cu1B6N6O2F4_6_4846.vasp,Cu1B6N6O2F4,-101.47421869
Cu1Bi1As2S6_143_4847.vasp,Cu1Bi1As2S6,-23.59326095
Cu1Bi1As2Se6_143_4848.vasp,Cu1Bi1As2Se6,-19.03780756
Cu1Bi1P2S6_143_4849.vasp,Cu1Bi1P2S6,-27.31622584
Cu1Bi1P2Se6_143_4850.vasp,Cu1Bi1P2Se6,-21.75627312
Cu1Bi1P2Se6_149_4851.vasp,Cu1Bi1P2Se6,-21.7650984
Cu1Bi1Sb2Se6_143_4853.vasp,Cu1Bi1Sb2Se6,-17.07588866
Cu1Bi1Te1Se1_8_4855.vasp,Cu1Bi1Te1Se1,-4.44767167
Cu1Bi1Te6P2_143_4857.vasp,Cu1Bi1Te6P2,-15.70610717
Cu1Br1_187_4859.vasp,Cu1Br1,0.16076276
Cu1Br1O2_10_4858.vasp,Cu1Br1O2,-6.5646944
Cu1Br2_115_4863.vasp,Cu1Br2,0.01348156
Cu1Br2_164_4861.vasp,Cu1Br2,0.0008617
Cu1Br2_187_4862.vasp,Cu1Br2,0.39533913
Cu1Br2N1_1_4860.vasp,Cu1Br2N1,-3.75349894
Cu1C12O2F4_6_4864.vasp,Cu1C12O2F4,-101.15758772
Cu1C12S2F4_6_4865.vasp,Cu1C12S2F4,-93.46753467
Cu1C1O3_6_4866.vasp,Cu1C1O3,-21.65537766
Cu1C2S2O6F6_2_4867.vasp,Cu1C2S2O6F6,-61.5485866
Cu1Cl1_156_4868.vasp,Cu1Cl1,-0.4507993
Cu1Cl2_115_4871.vasp,Cu1Cl2,-0.90980454
Cu1Cl2_12_4872.vasp,Cu1Cl2,-1.20841373
Cu1Cl2_164_4869.vasp,Cu1Cl2,-0.95712902
Cu1Cl2_187_4870.vasp,Cu1Cl2,-0.49247282
Cu1F1_156_4873.vasp,Cu1F1,-1.10165108
Cu1F2_115_4876.vasp,Cu1F2,-3.30425173
Cu1F2_164_4874.vasp,Cu1F2,-3.1338304
Cu1F2_187_4875.vasp,Cu1F2,-2.51048744
Cu1Ge1Cl6_1_4878.vasp,Cu1Ge1Cl6,-8.39202914
Cu1Ge1F6_2_4879.vasp,Cu1Ge1F6,-17.55166801
Cu1Ge1H6_2_4880.vasp,Cu1Ge1H6,-18.84839436
Cu1Ge1I1Br1_1_4881.vasp,Cu1Ge1I1Br1,-2.91169164
Cu1Ge1O3_25_4882.vasp,Cu1Ge1O3,-18.08309049
Cu1Ge1S2I1Br1_6_4883.vasp,Cu1Ge1S2I1Br1,-8.3217649
Cu1Ge1Se1S1Br1Cl1_6_4884.vasp,Cu1Ge1Se1S1Br1Cl1,-8.91656221
Cu1Ge1Te1Br1_8_4885.vasp,Cu1Ge1Te1Br1,-4.66020123
Cu1Ge1Te1Se1_1_4886.vasp,Cu1Ge1Te1Se1,-5.99213881
Cu1Ge2Br1O6_8_4887.vasp,Cu1Ge2Br1O6,-35.17428321
Cu1Ge2W1Se1S3I2Br2_1_4888.vasp,Cu1Ge2W1Se1S3I2Br2,-24.54612705
Cu1H1_156_4891.vasp,Cu1H1,-2.12457791
Cu1H12C6O6_2_4889.vasp,Cu1H12C6O6,-121.21182687
Cu1H1O2_10_4890.vasp,Cu1H1O2,-11.69969778
Cu1H2_115_4895.vasp,Cu1H2,-4.59898216
Cu1H2_187_4894.vasp,Cu1H2,-4.93635529
Cu1H2S2_12_4893.vasp,Cu1H2S2,-11.35869581
Cu1H4C10S4N4Cl2_2_4896.vasp,Cu1H4C10S4N4Cl2,-129.52704861
Cu1H4C12O2_6_4897.vasp,Cu1H4C12O2,-109.25384424
Cu1H4C4N2Cl2_10_4898.vasp,Cu1H4C4N2Cl2,-60.45047234
Cu1H4C6N6O2_6_4899.vasp,Cu1H4C6N6O2,-109.44352935
Cu1H4C6N8O4_2_4900.vasp,Cu1H4C6N8O4,-126.43422031
Cu1H4C6S2N6_6_4901.vasp,Cu1H4C6S2N6,-103.99078365
Cu1H4S2N12_6_4902.vasp,Cu1H4S2N12,-89.56309309
Cu1H6Pb4S2O14_2_4903.vasp,Cu1H6Pb4S2O14,-105.6268805
Cu1Hg1O2_10_4904.vasp,Cu1Hg1O2,-4.79711538
Cu1Hg2H16C8N8Cl2_2_4905.vasp,Cu1Hg2H16C8N8Cl2,-168.76967329
Cu1Hg3_191_4906.vasp,Cu1Hg3,10.01154982
Cu1I1_187_4907.vasp,Cu1I1,0.79533153
Cu1I2_115_4911.vasp,Cu1I2,1.0848608
Cu1I2_187_4910.vasp,Cu1I2,1.5347428
Cu1I2O2_1_4908.vasp,Cu1I2O2,-5.79610973
Cu1Ir1I4O2_8_4912.vasp,Cu1Ir1I4O2,-9.01793869
Cu1Ir1O6_5_4913.vasp,Cu1Ir1O6,-22.91847719
Cu1Ir1S2Cl2_6_4914.vasp,Cu1Ir1S2Cl2,-10.60214937
Cu1Ir1Se2_6_4915.vasp,Cu1Ir1Se2,-6.30861274
Cu1Mo1Br2_25_4917.vasp,Cu1Mo1Br2,-2.49047978
Cu1Mo1Br2O2_6_4916.vasp,Cu1Mo1Br2O2,-15.39993807
Cu1Mo1F6_2_4918.vasp,Cu1Mo1F6,-18.88258555
Cu1N2_10_4919.vasp,Cu1N2,-11.66607997
Cu1Ni1Os1S3Br1Cl1_1_4920.vasp,Cu1Ni1Os1S3Br1Cl1,-12.85041736
Cu1Ni1Pd1Pt1I3Cl1O4_1_4921.vasp,Cu1Ni1Pd1Pt1I3Cl1O4,-17.02077946
Cu1Ni1S2I1Br1_1_4922.vasp,Cu1Ni1S2I1Br1,-4.29977295
Cu1Ni2O4_187_4923.vasp,Cu1Ni2O4,-17.10025633
Cu1Ni2S4_187_4924.vasp,Cu1Ni2S4,-10.24908677
Cu1Ni3Te3Se5_1_4925.vasp,Cu1Ni3Te3Se5,-11.77370603
Cu1O2_115_4930.vasp,Cu1O2,-5.26303893
Cu1O2_164_4928.vasp,Cu1O2,-6.01237762
Cu1O2_187_4929.vasp,Cu1O2,-5.01771006
Cu1O2_47_4927.vasp,Cu1O2,-4.51109842
Cu1O2_65_4931.vasp,Cu1O2,-5.5173451
Cu1O2F2_164_4926.vasp,Cu1O2F2,-6.87300362
Cu1Os1Se3S2Br1_1_4932.vasp,Cu1Os1Se3S2Br1,-15.40012402
Cu1P1Ir1S1Cl1O2_1_4933.vasp,Cu1P1Ir1S1Cl1O2,-18.51013687
Cu1P2H14C8O8_2_4934.vasp,Cu1P2H14C8O8,-167.2730791
Cu1Pb1Br2O2_1_4935.vasp,Cu1Pb1Br2O2,-10.02500849
Cu1Pb1F6_2_4936.vasp,Cu1Pb1F6,-12.8426274
Cu1Pb2Cl2O4_99_4937.vasp,Cu1Pb2Cl2O4,-18.43384574
Cu1Pb3Se4_1_4938.vasp,Cu1Pb3Se4,-11.25305133
Cu1Pb4S2O14_2_4939.vasp,Cu1Pb4S2O14,-75.02793261
Cu1Pd1I1Br1O2_6_4940.vasp,Cu1Pd1I1Br1O2,-7.79220558
Cu1Pd2O4_187_4941.vasp,Cu1Pd2O4,-17.00334961
Cu1Pt1Cl6_5_4943.vasp,Cu1Pt1Cl6,-5.48286864
Cu1Pt2Se5Br1Cl1_1_4945.vasp,Cu1Pt2Se5Br1Cl1,-13.54943987
Cu1Re1Se1S1_25_4947.vasp,Cu1Re1Se1S1,-10.84437522
Cu1Re1Te3Rh1S3_1_4948.vasp,Cu1Re1Te3Rh1S3,-21.18748481
Cu1Rh1Br2O1_1_4950.vasp,Cu1Rh1Br2O1,-6.28911973
Cu1Rh1S2Br2_6_4951.vasp,Cu1Rh1S2Br2,-8.49317183
Cu1Ru1Se1Cl3_1_4952.vasp,Cu1Ru1Se1Cl3,-8.28517806
Cu1S1_156_4955.vasp,Cu1S1,-1.69945358
Cu1S1Br1Cl1_1_4953.vasp,Cu1S1Br1Cl1,-2.91361558
Cu1S1I1Br1_1_4954.vasp,Cu1S1I1Br1,-1.90213633
Cu1S2_115_4957.vasp,Cu1S2,-4.21294307
Cu1S2_164_4958.vasp,Cu1S2,-3.74217989
Cu1S2_187_4959.vasp,Cu1S2,-4.18635551
Cu1S2F2_164_4956.vasp,Cu1S2F2,-7.34911361
Cu1Sb1P2S6_143_4962.vasp,Cu1Sb1P2S6,-27.84766662
Cu1Sb1P2Se6_143_4963.vasp,Cu1Sb1P2Se6,-22.32589653
Cu1Sb1S2Cl2_8_4964.vasp,Cu1Sb1S2Cl2,-8.58097291
Cu1Sb1S2I2_6_4965.vasp,Cu1Sb1S2I2,-6.60085536
Cu1Sb1Se1S1I2_8_4966.vasp,Cu1Sb1Se1S1I2,-5.99678812
Cu1Sb1Se2I2_1_4967.vasp,Cu1Sb1Se2I2,-5.15900035
Cu1Sb1Te6As2_143_4968.vasp,Cu1Sb1Te6As2,-14.43178843
Cu1Sb1Te6P2_143_4969.vasp,Cu1Sb1Te6P2,-16.39200642
Cu1Sb2S3I1Br3_1_4970.vasp,Cu1Sb2S3I1Br3,-12.74173551
Cu1Sb3S6_143_4971.vasp,Cu1Sb3S6,-21.97848122
Cu1Sb3Se6_143_4972.vasp,Cu1Sb3Se6,-17.70564213
Cu1Sb3Te6_143_4973.vasp,Cu1Sb3Te6,-12.55675211
Cu1Sb6S2O16_2_4974.vasp,Cu1Sb6S2O16,-103.51082733
Cu1Se1S1Cl1_8_4975.vasp,Cu1Se1S1Cl1,-4.47758672
Cu1Se2_164_4976.vasp,Cu1Se2,-2.73677071
Cu1Se2_187_4977.vasp,Cu1Se2,-2.83464629
Cu1Si1Mo1As1I1Br1Cl2O2_1_4978.vasp,Cu1Si1Mo1As1I1Br1Cl2O2,-23.6678726
Cu1Si1Te3Br1_1_4979.vasp,Cu1Si1Te3Br1,-7.64515601
Cu1Si2Ni1Te5Se1_1_4980.vasp,Cu1Si2Ni1Te5Se1,-15.01742578
Cu1Sn1F6_12_4981.vasp,Cu1Sn1F6,-15.94550894
Cu1Sn1H6_35_4983.vasp,Cu1Sn1H6,-16.8008571
Cu1Sn1S2I2_1_4984.vasp,Cu1Sn1S2I2,-6.39877958
Cu1Sn1S4_10_4985.vasp,Cu1Sn1S4,-11.58947674
Cu1Te1Au1Se1I1Br1_1_4986.vasp,Cu1Te1Au1Se1I1Br1,-1.56409809
Cu1Te1Cl1_6_4987.vasp,Cu1Te1Cl1,-1.43107699
Cu1Te1Ir1S1I1Br1_6_4988.vasp,Cu1Te1Ir1S1I1Br1,-7.24988379
Cu1Te1O4_10_4989.vasp,Cu1Te1O4,-18.38108342
Cu1Te1Ru1I1_25_4990.vasp,Cu1Te1Ru1I1,-3.11414546
Cu1Te1Se1O1_1_4991.vasp,Cu1Te1Se1O1,-6.75032184
Cu1Te2_12_4995.vasp,Cu1Te2,-1.57498699
Cu1Te2_164_4996.vasp,Cu1Te2,-1.54546247
Cu1Te2As1S1_1_4992.vasp,Cu1Te2As1S1,-7.17841079
Cu1Te2Au1_25_4993.vasp,Cu1Te2Au1,-1.14978936
Cu1W1Se1Br3Cl2_1_5002.vasp,Cu1W1Se1Br3Cl2,-11.45515782
Cu2Ag1S2I2_1_5004.vasp,Cu2Ag1S2I2,-3.36610922
Cu2As2O4_26_5006.vasp,Cu2As2O4,-25.0752097
Cu2As2O6_162_5007.vasp,Cu2As2O6,-33.07192772
Cu2As2O6_2_5008.vasp,Cu2As2O6,-31.11804562
Cu2As2S4_26_5010.vasp,Cu2As2S4,-16.97357538
Cu2As2S6_2_5012.vasp,Cu2As2S6,-20.52843371
Cu2As2Se4_26_5013.vasp,Cu2As2Se4,-13.42966337
Cu2As2Se6_162_5014.vasp,Cu2As2Se6,-16.23897852
Cu2As2Se6_2_5015.vasp,Cu2As2Se6,-16.26409946
Cu2As4S12_12_5016.vasp,Cu2As4S12,-41.03590701
Cu2As4S3Br2_6_5017.vasp,Cu2As4S3Br2,-21.2101399
Cu2As4S3Cl2_6_5018.vasp,Cu2As4S3Cl2,-22.26061543
Cu2As4S3F2_6_5019.vasp,Cu2As4S3F2,-23.90990679
Cu2As4S3I2_6_5020.vasp,Cu2As4S3I2,-19.8731066
Cu2As4Se3Br2_6_5021.vasp,Cu2As4Se3Br2,-18.57869262
Cu2As4Se3Cl2_6_5022.vasp,Cu2As4Se3Cl2,-19.59346092
Cu2As4Se3F2_6_5023.vasp,Cu2As4Se3F2,-21.1958839
Cu2As4Se3I2_6_5024.vasp,Cu2As4Se3I2,-17.31737584
Cu2B2H8Cl2O8_85_5026.vasp,Cu2B2H8Cl2O8,-90.4737981
Cu2B2I2O2_31_5027.vasp,Cu2B2I2O2,-19.32762303
Cu2B2O2F2_31_5028.vasp,Cu2B2O2F2,-24.6775693
Cu2B2S2Br2_31_5029.vasp,Cu2B2S2Br2,-13.52816068
Cu2B2S2Cl2_31_5030.vasp,Cu2B2S2Cl2,-14.50709919
Cu2B2S2F2_31_5031.vasp,Cu2B2S2F2,-17.49785353
Cu2B4H4I2N2_2_5034.vasp,Cu2B4H4I2N2,-50.07025531
Cu2B4H4N2Cl2_2_5035.vasp,Cu2B4H4N2Cl2,-52.3307856
Cu2B4I2N2F4_2_5036.vasp,Cu2B4I2N2F4,-50.90233597
Cu2B4N2Cl2F4_2_5037.vasp,Cu2B4N2Cl2F4,-53.12049035
Cu2B4Pb4O12_14_5038.vasp,Cu2B4Pb4O12,-100.60479084
Cu2Bi2O4_11_5039.vasp,Cu2Bi2O4,-22.08982116
Cu2Bi2O4_51_5040.vasp,Cu2Bi2O4,-20.83645334
Cu2Bi2S2Cl4_51_5041.vasp,Cu2Bi2S2Cl4,-12.15668174
Cu2Bi2S4_26_5042.vasp,Cu2Bi2S4,-13.49016398
Cu2Bi2Se4_26_5043.vasp,Cu2Bi2Se4,-10.19907201
Cu2Bi2Te4_26_5044.vasp,Cu2Bi2Te4,-6.39838521
Cu2Bi4O8_90_5045.vasp,Cu2Bi4O8,-38.47748324
Cu2Br1Cl1O2_1_5046.vasp,Cu2Br1Cl1O2,-7.55667013
Cu2Br2_129_5051.vasp,Cu2Br2,-0.27071474
Cu2Br2_156_5052.vasp,Cu2Br2,-0.33643711
Cu2Br2_51_5053.vasp,Cu2Br2,0.38401004
Cu2Br2_67_5054.vasp,Cu2Br2,-0.02082008
Cu2Br2N2_59_5048.vasp,Cu2Br2N2,-7.99411223
Cu2Br2N2O2_31_5047.vasp,Cu2Br2N2O2,-19.02588898
Cu2Br2O2_59_5049.vasp,Cu2Br2O2,-6.95853931
Cu2Br2O4_17_5050.vasp,Cu2Br2O4,-12.95587115
Cu2Br4_14_5056.vasp,Cu2Br4,-0.10459402
Cu2Br4O12_4_5055.vasp,Cu2Br4O12,-36.08927354
Cu2Br6_162_5057.vasp,Cu2Br6,1.05822379
Cu2Br6_191_5058.vasp,Cu2Br6,1.88243264
Cu2C12N12_31_5059.vasp,Cu2C12N12,-165.38378359
Cu2C2Br2O2_31_5060.vasp,Cu2C2Br2O2,-25.43996322
Cu2C2Cl2O2_31_5061.vasp,Cu2C2Cl2O2,-26.67238213
Cu2C2I2O2_31_5062.vasp,Cu2C2I2O2,-24.00417549
Cu2C2N4_51_5063.vasp,Cu2C2N4,-39.59730172
Cu2C2O2F2_31_5064.vasp,Cu2C2O2F2,-28.86378066
Cu2C2S2Br2_31_5065.vasp,Cu2C2S2Br2,-17.63140544
Cu2C2S2Cl2_31_5066.vasp,Cu2C2S2Cl2,-18.82656101
Cu2C2S2F2_31_5067.vasp,Cu2C2S2F2,-20.92052031
Cu2C2S2I2_31_5068.vasp,Cu2C2S2I2,-16.23052579
Cu2C4O8F4_14_5072.vasp,Cu2C4O8F4,-79.0414293
Cu2C4S8F4_2_5073.vasp,Cu2C4S8F4,-55.1944349
Cu2C6Br2N2F8_2_5074.vasp,Cu2C6Br2N2F8,-76.73992414
Cu2C6Cl2F4_2_5075.vasp,Cu2C6Cl2F4,-52.40600012
Cu2C6I2N2F8_2_5076.vasp,Cu2C6I2N2F8,-75.37448018
Cu2C6N2Cl2F8_2_5077.vasp,Cu2C6N2Cl2F8,-77.85330827
Cu2Cl2_129_5080.vasp,Cu2Cl2,-1.22009077
Cu2Cl2_156_5081.vasp,Cu2Cl2,-1.31922734
Cu2Cl2_51_5082.vasp,Cu2Cl2,-0.79174785
Cu2Cl2O2_59_5078.vasp,Cu2Cl2O2,-7.78568407
Cu2Cl2O4_17_5079.vasp,Cu2Cl2O4,-14.12678457
Cu2Cl4_127_5085.vasp,Cu2Cl4,-1.3778181
Cu2Cl4_14_5086.vasp,Cu2Cl4,-2.15624473
Cu2Cl4O12_4_5084.vasp,Cu2Cl4O12,-38.14741424
Cu2Cl6_162_5087.vasp,Cu2Cl6,-1.2599817
Cu2Cl6_191_5088.vasp,Cu2Cl6,-0.43391494
Cu2F2_129_5089.vasp,Cu2F2,-2.2356157
Cu2F2_164_5090.vasp,Cu2F2,-2.83033972
Cu2F2_51_5091.vasp,Cu2F2,-2.76352253
Cu2F2_67_5092.vasp,Cu2F2,-2.70362702
Cu2F4_123_5093.vasp,Cu2F4,-6.61600981
Cu2F4_14_5094.vasp,Cu2F4,-6.81497102
Cu2F6_12_5097.vasp,Cu2F6,-8.15146622
Cu2F6_162_5095.vasp,Cu2F6,-7.18359671
Cu2F6_191_5096.vasp,Cu2F6,-5.83617873
Cu2Ge1Br2O2_1_5098.vasp,Cu2Ge1Br2O2,-13.33732206
Cu2Ge2O6_51_5099.vasp,Cu2Ge2O6,-36.22598964
Cu2Ge2S6_51_5100.vasp,Cu2Ge2S6,-23.01846604
Cu2Ge4P6_6_5101.vasp,Cu2Ge4P6,-35.67936305
Cu2H12Br2N4_13_5103.vasp,Cu2H12Br2N4,-73.81514843
Cu2H12C14N10_1_5104.vasp,Cu2H12C14N10,-218.11388155
Cu2H12C14N8_51_5105.vasp,Cu2H12C14N8,-202.90166544
Cu2H12C8N16_14_5106.vasp,Cu2H12C8N16,-210.07651506
Cu2H12C8O10_31_5107.vasp,Cu2H12C8O10,-157.12408119
Cu2H12C8O12_14_5108.vasp,Cu2H12C8O12,-165.13273335
Cu2H12C8O16_14_5109.vasp,Cu2H12C8O16,-185.39571003
Cu2H12Se4O16_14_5110.vasp,Cu2H12Se4O16,-125.68156477
Cu2H16N4O4F8_14_5111.vasp,Cu2H16N4O4F8,-122.22657998
Cu2H2_129_5113.vasp,Cu2H2,-4.7576817
Cu2H2_164_5114.vasp,Cu2H2,-4.96366806
Cu2H2O4_31_5112.vasp,Cu2H2O4,-23.96671948
Cu2H4_12_5134.vasp,Cu2H4,-10.08831373
Cu2H4Br2N6_2_5115.vasp,Cu2H4Br2N6,-50.71142972
Cu2H4C12N4O8_2_5116.vasp,Cu2H4C12N4O8,-174.65562011
Cu2H4C4Br2N2_2_5118.vasp,Cu2H4C4Br2N2,-59.51487332
Cu2H4C4I2N2_2_5119.vasp,Cu2H4C4I2N2,-58.24711071
Cu2H4C4N2Cl2_2_5120.vasp,Cu2H4C4N2Cl2,-60.59778285
Cu2H4C4O8_14_5121.vasp,Cu2H4C4O8,-84.06191916
Cu2H4C4S8_14_5122.vasp,Cu2H4C4S8,-61.6132046
Cu2H4C6Br2_2_5123.vasp,Cu2H4C6Br2,-58.35061333
Cu2H4C6Cl2_2_5124.vasp,Cu2H4C6Cl2,-59.55657807
Cu2H4C6I2_2_5125.vasp,Cu2H4C6I2,-57.07719126
Cu2H4I2N6_2_5126.vasp,Cu2H4I2N6,-49.42651011
Cu2H4N6Cl2_2_5127.vasp,Cu2H4N6Cl2,-51.77951845
Cu2H4O4_31_5128.vasp,Cu2H4O4,-32.45756682
Cu2H4Pb2S2O12_11_5129.vasp,Cu2H4Pb2S2O12,-82.15179626
Cu2H4S2O10_2_5130.vasp,Cu2H4S2O10,-68.19313653
Cu2H4S2O10_2_5131.vasp,Cu2H4S2O10,-67.89136526
Cu2H4Se2O10_2_5132.vasp,Cu2H4Se2O10,-60.3324637
Cu2H4Se4O12_14_5133.vasp,Cu2H4Se4O12,-75.26008224
Cu2H6C10Br2N4O4_26_5135.vasp,Cu2H6C10Br2N4O4,-145.70597161
Cu2H6Pt1C6N8_164_5136.vasp,Cu2H6Pt1C6N8,-120.86714358
Cu2H8C10S2N6_4_5137.vasp,Cu2H8C10S2N6,-149.32679376
Cu2H8C12N10_2_5138.vasp,Cu2H8C12N10,-187.7720978
Cu2H8C12S2N4Cl2_28_5139.vasp,Cu2H8C12S2N4Cl2,-155.65345235
Cu2H8C16N4Cl2O2_2_5141.vasp,Cu2H8C16N4Cl2O2,-193.40334278
Cu2H8C4N16O4_2_5142.vasp,Cu2H8C4N16O4,-183.55954375
Cu2H8C6Br2N2_2_5143.vasp,Cu2H8C6Br2N2,-90.44041214
Cu2H8C6Br2N6_2_5144.vasp,Cu2H8C6Br2N6,-115.61284384
Cu2H8C6I2N2_2_5145.vasp,Cu2H8C6I2N2,-89.09169998
Cu2H8C6N14_2_5146.vasp,Cu2H8C6N14,-162.69766513
Cu2H8C6N2Cl2_2_5147.vasp,Cu2H8C6N2Cl2,-91.52789627
