cif,formula,energy
OQMD-726579.vasp,Mg1S1,-4.10854628
OQMD-2026769.vasp,Cl18K4Nb6,-79.1926043
OQMD-7772375.vasp,Er2I6,-12.80233628
OQMD-2023957.vasp,Cl4O12Sb4Te4,-82.52090862
OQMD-7760031.vasp,Se4V2,-18.87962231
OQMD-2017435.vasp,Na8Se16,-47.43472903
OQMD-41450.vasp,Ga2Y2,-14.24169912
OQMD-7841495.vasp,F2O6P2Sn1,-52.95796717
OQMD-8459384.vasp,Cu1S2Tm1,-13.11838035
OQMD-9068806.vasp,Cu1Ga1I4,-2.42067259
OQMD-56983.vasp,As4Fe4,-15.1887716
OQMD-8624068.vasp,I14P2,-4.03727597
OQMD-8476754.vasp,Ge4K2O7,-55.85139459
OQMD-2325802.vasp,As16Zn24,-9.84504846
OQMD-8625987.vasp,Ge10La6,-61.13619456
OQMD-2036917.vasp,Cl8F8I8O8,-44.99532336
OQMD-8946247.vasp,Br12Pt2Tl4,-14.09114398
OQMD-185133.vasp,H6Li2O4,-51.96583897
OQMD-6541747.vasp,Be4Cu2,-11.08162802
OQMD-9131720.vasp,Ga4Se6,-23.49993977
OQMD-46476.vasp,As4Pa2,-32.49539587
OQMD-188496.vasp,B4Li4Se10,-59.75761688
OQMD-1896446.vasp,Na2Se1,-5.14094189
OQMD-1941243.vasp,Br12Eu8O2,-63.3406941
OQMD-7781765.vasp,Gd2Ge1I2,-13.09865313
OQMD-4166111.vasp,Ag1I1,1.73137841
OQMD-5251077.vasp,H24K6N10,-156.63703301
OQMD-7761045.vasp,Ga2O8Sb2,-53.85978727
OQMD-2011359.vasp,Ba4O24P8,-204.21100681
OQMD-381648.vasp,Ce4Se8,-45.61593247
OQMD-9473594.vasp,As4Ba10O4,-56.35739253
OQMD-5188556.vasp,Cl16S4W4,-57.43569138
OQMD-7781139.vasp,Al4Se6,-29.5262479
OQMD-2076940.vasp,Bi4O26P8,-201.13834117
OQMD-7754925.vasp,Al2Br8Pd1,-15.07586234
OQMD-2271712.vasp,Dy16O24,-261.89140865
OQMD-86076.vasp,Ba1O6Sb2,-41.82000941
OQMD-7750091.vasp,I2S2Zr2,-21.05300431
OQMD-1768495.vasp,In12Rh4,-26.67349059
OQMD-2074177.vasp,B6H8Na6O16,-186.83628373
OQMD-62926.vasp,Pr2Se2Te4,-23.69994162
OQMD-5218048.vasp,As4Br4S4,-26.80406668
OQMD-419107.vasp,Au2P2S8,-29.02020656
OQMD-8157893.vasp,Br2Ca2I2,-9.58765312
OQMD-7814695.vasp,O6Rb4Se2,-37.4846753
OQMD-9477046.vasp,Ag4F12Pt2,-22.28165701
OQMD-8632840.vasp,C10Gd8,-105.30534725
OQMD-2004239.vasp,Mo6O17Tl1,-120.79063879
OQMD-7738409.vasp,As4V5,-35.20214127
OQMD-2073902.vasp,H20Na4O10S2,-143.74275604
OQMD-5184802.vasp,Br4O4W2,-39.10465079
OQMD-46395.vasp,Fe2Te4,-9.76951149
OQMD-1175007.vasp,Br4H8Li4O4,-70.99626563
OQMD-50899.vasp,Al2Cu2S4,-22.06158556
OQMD-50440.vasp,Cu3Nb1Te4,-12.00563045
OQMD-9712338.vasp,Mn2Nb8Se16,-108.75569631
OQMD-9779212.vasp,Al8Cl32Sr4,-103.58978803
OQMD-2028022.vasp,O18Sc4Se6,-132.1767275
OQMD-8591556.vasp,Rh2Sn8,-20.34739079
OQMD-9129430.vasp,Cl6Mo2O2,-26.04149899
OQMD-7745881.vasp,Au2P2Se8,-22.10584826
OQMD-2014986.vasp,Cu4S8Sb4,-33.62944067
OQMD-4425568.vasp,H2O4Rh2,-33.23882966
OQMD-5222767.vasp,Ga12Ir4,-37.40127922
OQMD-2055570.vasp,Ba9O18Sb6,-147.03339618
OQMD-1973307.vasp,Au6P14Sn2,-59.97841366
OQMD-179094.vasp,Pd2Sn8,-17.50443511
OQMD-177860.vasp,Cl4Nb2S4,-34.50337788
OQMD-8347909.vasp,O12Te2V4,-89.63449662
OQMD-7784679.vasp,As4Rh4S4,-43.02154687
OQMD-2000711.vasp,As4Co4S4,-39.3112871
OQMD-1926688.vasp,Nb6Sb4Te10,-68.25483715
OQMD-726259.vasp,Mg1Pb1,-0.14866472
OQMD-1775567.vasp,Cd2Mo2O12Te2,-71.44869099
OQMD-3527322.vasp,Cd8O48Rb8S12,-283.64984142
OQMD-1919829.vasp,In8Pt12,-38.00705978
OQMD-9173564.vasp,I6Np2,-20.66656457
OQMD-10018316.vasp,H32K8Mg4O48S8,-429.86386418
OQMD-7738435.vasp,C5Hf6,-85.85368868
OQMD-1910808.vasp,H8Sr4,-31.59767809
OQMD-9712605.vasp,C2Cd2H12I6N6,-100.89801759
OQMD-3490250.vasp,Mg2Na12O32S8,-234.03656621
OQMD-8696211.vasp,N2S3Y4,-56.86869662
OQMD-7758545.vasp,Au4Br4Te4,-4.33456706
OQMD-58845.vasp,Al5Ni2Zr1,-19.63972883
OQMD-1926398.vasp,Pt12Tl8,-23.41020098
OQMD-7776073.vasp,F6K2V1,-27.33876219
OQMD-9870188.vasp,Ba4O36Te16,-219.66769634
OQMD-7781497.vasp,O4Pr2,-35.73533825
OQMD-7765261.vasp,Na2Sb2Se4,-17.97402842
OQMD-2056531.vasp,Al4O24S6,-169.44901681
OQMD-2025759.vasp,O16Pb6V4,-122.99726967
OQMD-9795567.vasp,Cl8Pd4Se32,-74.07657617
OQMD-9099112.vasp,Al2Li2Se4,-24.84715322
OQMD-8110305.vasp,Mn4S8,-40.33013613
OQMD-184303.vasp,Ag4F8,-10.02523802
OQMD-9444773.vasp,Al1Ir1,-10.32570349
OQMD-48512.vasp,Li2Rb2Se2,-11.79908266
OQMD-1902221.vasp,Ga2Te4Tl2,-13.65967612
OQMD-9691573.vasp,Ba6I4S8,-48.10373098
OQMD-36188.vasp,N1V1,-12.39815597
OQMD-7908773.vasp,Cr4O6,-51.10162266
OQMD-6128927.vasp,Br3I4Nb3Se1,-27.67881519
OQMD-9742078.vasp,S10Zn10,-23.83320189
OQMD-8356373.vasp,F6Li2Pb1,-25.64855895
OQMD-178841.vasp,Cl4O4S2,-26.11209213
OQMD-9497138.vasp,Ag12F4Se4,-7.8595529
OQMD-3287682.vasp,B8H8Mg8O24,-240.82376348
OQMD-1768401.vasp,Cl12Cs2Sb2,-21.59755255
OQMD-9670698.vasp,As8La4,-48.70377033
OQMD-9699340.vasp,Fe2S12Ta6,-101.70604137
OQMD-9695646.vasp,Na4P4S12,-61.00456278
OQMD-1941284.vasp,Cd8F12O2,-29.43817821
OQMD-48155.vasp,As2Fe2Li2,-12.82709095
OQMD-1287703.vasp,Hg6O7Si2,-36.54099683
OQMD-184554.vasp,Br8Sr4,-22.1180282
OQMD-2017601.vasp,C4O12Rb8,-106.44254018
OQMD-7763495.vasp,P4Ta2,-36.00854477
OQMD-121235.vasp,Te6U2,-28.49361003
OQMD-185262.vasp,Ag4Ge2S6,-22.15319874
OQMD-9651098.vasp,Ga2Te4Tl2,-13.65937732
OQMD-7753247.vasp,Na1Ni2P2,-9.92690937
OQMD-2028049.vasp,O20Te4U4,-168.70591193
OQMD-59358.vasp,N6Rb2,-40.92175172
OQMD-2016747.vasp,F18K2Te4,-56.07622713
OQMD-2075055.vasp,F16H12N4Zr4,-166.21440367
OQMD-1768486.vasp,Ga4Pt12,-35.63009276
OQMD-55390.vasp,Au2Eu2In4,-11.20200384
OQMD-4150683.vasp,Se1Zr1,-7.78360067
OQMD-4764029.vasp,Cu2Na2Te2,-1.28873804
OQMD-9415251.vasp,Br2K4O1,-9.26371128
OQMD-90616.vasp,Nb3Si6,-49.15683014
OQMD-1768147.vasp,Na6P2S8,-45.85802997
OQMD-2026355.vasp,Cs8O12Sn8,-83.14560252
OQMD-418210.vasp,Ag2Au2F8,-9.33450668
OQMD-49557.vasp,B6Ca1,-37.75673355
OQMD-8336859.vasp,Pt4Sb4Se4,-31.00582949
OQMD-7777979.vasp,Co2P1,-8.52441845
OQMD-8583177.vasp,Mn8N1,-23.64846671
OQMD-1224841.vasp,F12Fe4Li2,-50.8120699
OQMD-47657.vasp,Br2N2Th2,-36.2476228
OQMD-6249652.vasp,Re4S4Se4,-55.31438334
OQMD-2016604.vasp,Ir4Ta4Te16,-75.0129989
OQMD-417418.vasp,Bi4Rh4S4,-31.9614676
OQMD-7912953.vasp,Br8Ti4,-38.14259108
OQMD-50456.vasp,Br6Ru2,-11.30710461
OQMD-55764.vasp,As2Li6,-21.3316066
OQMD-5177464.vasp,Cl20P4,-32.97568851
OQMD-7900941.vasp,Bi2F2S4Sr2,-30.56292322
OQMD-9437572.vasp,Ac4Se8,-42.56731408
OQMD-8429761.vasp,F12Ni4,-21.8205711
OQMD-8701754.vasp,B2Hf4S2,-50.42283085
OQMD-7674807.vasp,Br2Ho2O2,-29.07898715
OQMD-2014322.vasp,Co4P8,-49.42163698
OQMD-2000436.vasp,Ge2Ni6Te4,-11.41109686
OQMD-3298581.vasp,P12Sb8Se36,-146.07285782
OQMD-7734631.vasp,Cl7Nb3S1,-37.57229673
OQMD-2035677.vasp,Cl4Re12S16,-154.9831387
OQMD-1770289.vasp,Cs4F8O2Te2,-40.85877071
OQMD-9611207.vasp,I2O2W1,-18.23942352
OQMD-7767479.vasp,H2O4V2,-40.23297013
OQMD-8160195.vasp,H2Li2Se2,-17.4476874
OQMD-9412422.vasp,B2Nb2S2,-35.82739708
OQMD-8103779.vasp,Pb7Y3,-16.21612586
OQMD-179204.vasp,Cr4Se6,-27.15595002
OQMD-61208.vasp,Ni3Sn4,-5.91509177
OQMD-2357148.vasp,Pd12Ta8Te20,-113.85380478
OQMD-2005542.vasp,Ba8Ge16,-65.33083104
OQMD-7772947.vasp,Hf3Pd5,-28.42684355
OQMD-5225141.vasp,Pt1Tl2,-0.72718273
OQMD-2311103.vasp,O24Tm16,-264.23881887
OQMD-5173634.vasp,La8Se12,-84.54283923
OQMD-2026267.vasp,As4Cd12Cl12,-6.22656235
OQMD-9708610.vasp,K4O14Se4,-74.24853465
OQMD-8429252.vasp,In2K2P4Se12,-47.82237961
OQMD-7778121.vasp,Na4P2Pd2,-13.37070406
OQMD-9692347.vasp,Au7I1P10,-37.07492341
OQMD-184781.vasp,F4O4Sc4,-67.72166928
OQMD-7778319.vasp,As4Ir4Te4,-40.11171362
OQMD-9813530.vasp,H24Na8O16,-192.94257915
OQMD-2920795.vasp,As6Cl2O24Pb10,-168.3169671
OQMD-2035873.vasp,Mn8O20Y4,-175.15106065
OQMD-9215791.vasp,Ag6O8Sr2,-35.21970606
OQMD-7732989.vasp,Cl2S2Y2,-27.15021578
OQMD-2002950.vasp,Nb6Ni2S12,-89.33366976
OQMD-7785275.vasp,Br8Ga2Pt1,-11.6292707
OQMD-5225963.vasp,Ir2Sr8,-4.24946242
OQMD-182712.vasp,Hf2S6,-37.82772177
OQMD-9693095.vasp,F12Ge2K4,-49.88814821
OQMD-7826639.vasp,Cu2O7P1V1,-47.95211232
OQMD-179639.vasp,Ba4Bi4Zn2,-8.35036497
OQMD-2058180.vasp,B12H20N2,-161.3588643
OQMD-9182149.vasp,Be4F8,-51.43804011
OQMD-9909738.vasp,In8O48S12,-295.84862446
OQMD-9121777.vasp,Br4Cl2Ga2,-10.38725811
OQMD-1771946.vasp,Br6C2Cd2H12N6,-105.70390754
OQMD-1927535.vasp,I16Th4,-37.77991962
OQMD-5232715.vasp,O14S4Tl4,-85.81044036
OQMD-1767796.vasp,Cu4Sb4Se8,-26.82262268
OQMD-8427164.vasp,Co2Ir4O12,-76.84282241
OQMD-9708647.vasp,Au4Cd2Cl16,-5.54686686
OQMD-8465980.vasp,I6Rh2,-4.9333537
OQMD-7787527.vasp,F6Hf1Ni1,-28.58909734
OQMD-9705137.vasp,O18S4Zn6,-98.79730828
OQMD-4748516.vasp,Rh3Te4,-15.71414105
OQMD-8367294.vasp,I2S2Tb2,-19.77032067
OQMD-8100815.vasp,B6Os4,-61.61304904
OQMD-2006141.vasp,Fe4O16S4,-103.4171194
OQMD-8110181.vasp,Cl6In2,-11.52772352
OQMD-2396904.vasp,Hg8N8O24,-127.7320644
OQMD-37905.vasp,H2,-9.65151947
OQMD-38125.vasp,Ir1Sn2,-5.22828257
OQMD-45911.vasp,K2Pt1Se2,-7.90853364
OQMD-8619102.vasp,Nb2Pt2Te10,-34.2722904
OQMD-318071.vasp,In2K6P4,-16.16561322
OQMD-8997311.vasp,C4O12Zn4,-94.13308969
OQMD-55227.vasp,In2Te4Zn1,-7.48634883
OQMD-4767214.vasp,Ni6Se8,-15.56728082
OQMD-9722180.vasp,Ge5O25P6,-193.42808687
OQMD-6067947.vasp,Br4I2Sb2,-7.57263389
OQMD-7749861.vasp,C1Se2V2,-22.22141476
OQMD-5229028.vasp,Mg4O14V4,-116.82762494
OQMD-4115674.vasp,U2,-16.74288853
OQMD-9654566.vasp,Hf4N4,-65.45059155
OQMD-2243264.vasp,O24Tl16,-108.40660714
OQMD-1769401.vasp,Cs4I12,-3.95898887
OQMD-2035225.vasp,Mn6O20Se6,-129.46660624
OQMD-184571.vasp,Er2O8P2,-76.18192887
OQMD-7785663.vasp,Cl4Sb4Se4,-25.46960505
OQMD-184081.vasp,Cl2H2O2Pb2,-25.03595056
OQMD-5185931.vasp,Ba8O2Sb4,-34.55381581
OQMD-6434045.vasp,Ag1O2Pd1,-8.23448074
OQMD-9715679.vasp,Ba8Hg4S20,-80.18986263
OQMD-48871.vasp,Be5Sc1,-16.69081237
OQMD-2026033.vasp,Co6O16P4,-120.6975858
OQMD-10022486.vasp,O72Sb16Te16,-424.53533825
OQMD-1941241.vasp,Cl16Pt2S4,-23.7993728
OQMD-8641816.vasp,I12Ru1Y7,-53.00886681
OQMD-7732661.vasp,O7P2Yb2,-65.39833018
OQMD-9744854.vasp,In1P1Pd5,-13.10519199
OQMD-2337358.vasp,Ge8I32,-23.87703655
OQMD-8348026.vasp,Co4O12Te2,-72.02559684
OQMD-2027013.vasp,Ag12As4S12,-38.75107017
OQMD-9338232.vasp,Ga2Se2,-9.63594579
OQMD-4118080.vasp,Te3,-4.71535727
OQMD-8335693.vasp,Fe2O8Ta2,-70.60088855
OQMD-1654029.vasp,Bi4F12,-47.92489385
OQMD-9711236.vasp,Rh4Ta4Te16,-70.64455441
OQMD-9673889.vasp,O8Pt2S2,-46.41303041
OQMD-9676874.vasp,Ge6Na2P6,-47.51975841
OQMD-8110341.vasp,Mn2S2,-11.83014489
OQMD-7731529.vasp,Eu2N4,-37.63717691
OQMD-1926670.vasp,Ba4P4Se12,-58.66204675
OQMD-4118565.vasp,Dy3,-6.22209529
OQMD-9968699.vasp,Br2Cl6Cs2,-7.14252168
OQMD-9537595.vasp,Ba2N1,-8.04893101
OQMD-8162675.vasp,As2N2,-20.09262632
OQMD-9179744.vasp,S2V1,-11.2648765
OQMD-84742.vasp,As2Cd1O6,-35.55441598
OQMD-9977972.vasp,B1Cl5Sc4,-32.93898059
OQMD-7673887.vasp,Bi1Na1S2,-10.10005148
OQMD-46747.vasp,Na2P2Sn2,-13.30811507
OQMD-7750799.vasp,Bi2Cl6,-11.32234768
OQMD-3798440.vasp,Ag1Cl2,-0.59763562
OQMD-1910636.vasp,As4Mn4,-23.43744112
OQMD-9182639.vasp,Cr4Li4O8,-78.02158986
OQMD-8642001.vasp,Co2Ho6Sn12,-43.1068001
OQMD-9591696.vasp,Br2Cl2,-0.59991437
OQMD-1771569.vasp,Co9S8,-45.75334473
OQMD-9181640.vasp,F6Mn2,-18.75363381
OQMD-185394.vasp,Ba8Si4,-20.22406757
OQMD-9486168.vasp,Er6O12Re1,-123.15500673
OQMD-1919503.vasp,C12Nd8,-121.97899012
OQMD-7920335.vasp,C1Cl4,-9.3780373
OQMD-5220525.vasp,Ga2Nb2O8,-71.71283908
OQMD-9494176.vasp,Br12Cs6Tm2,-33.40920422
OQMD-3496949.vasp,Na16O28Ti10,-297.49862389
OQMD-7923581.vasp,Se2W1,-10.17438111
OQMD-9129204.vasp,F6O2Os2,-32.68281329
OQMD-8412536.vasp,Cl8Os2,-16.21489213
OQMD-9113242.vasp,Cl6Cs2Os1,-15.00711508
OQMD-6261769.vasp,Re4Se4Te4,-46.70542335
OQMD-42452.vasp,Si2Sr2,-9.70072386
OQMD-2003813.vasp,B6Na6O12,-133.96476561
OQMD-2057864.vasp,C6I12O2Y14,-154.5162567
OQMD-9797461.vasp,Cl16O12Pb12Te4,-113.70821446
OQMD-2323708.vasp,Bi1Li2Pd1,-5.48220564
OQMD-1770097.vasp,Ca2H4O14P4,-127.96356452
OQMD-59994.vasp,In2Pd6,-10.94571844
OQMD-9717604.vasp,B30Na2,-185.61005529
OQMD-7815817.vasp,Mo2O8Sr2,-62.88687718
OQMD-58018.vasp,Ni6Sb2,0.09231918
OQMD-2035094.vasp,B6S20Tl6,-102.38056295
OQMD-1921041.vasp,F8Ru2,-22.80683252
OQMD-3496601.vasp,Ag32Ba4S20,-49.85105145
OQMD-9487353.vasp,Br12K6Sb2,-23.74608932
OQMD-8501520.vasp,O10Te2Yb4,-85.95707445
OQMD-2017674.vasp,Br12Hg8Te4,6.01435998
OQMD-9825536.vasp,F40Os8,-116.09171651
OQMD-2267992.vasp,Lu16O24,-265.77263127
OQMD-9107503.vasp,Br3Cl3Ru2,-12.16813757
OQMD-1219094.vasp,H8N2O8Re2,-103.70637543
OQMD-9651817.vasp,Te6Tm2,-12.59872325
OQMD-178898.vasp,H4I2Li2O2,-31.4752178
OQMD-2024752.vasp,O16Te6Zn4,-85.12824356
OQMD-7734315.vasp,O6Pd3Zn1,-27.20657385
OQMD-55908.vasp,Na6Sb2,-9.63667515
OQMD-43244.vasp,Na1O2Ti1,-23.24194661
OQMD-1785606.vasp,Cd2,5.62559643
OQMD-1927274.vasp,Cs4I16,-2.59968133
OQMD-4137131.vasp,Mg2Se2,-9.34581135
OQMD-7736321.vasp,H1S1Sc1,-10.70754491
OQMD-5178115.vasp,In4Se6,-19.84321426
OQMD-9670895.vasp,Ca8Hg4,7.9084771
OQMD-8189401.vasp,S2Se2Ti2,-28.69509148
OQMD-4045363.vasp,Bi2O6Sr1,-34.82520106
OQMD-35231.vasp,Cd1Pt1,-1.20204095
OQMD-1926861.vasp,Ba4P4S12,-70.99344933
OQMD-7671983.vasp,Ru6Sn14,-45.98586938
OQMD-1768339.vasp,Al4Pt12,-42.52145624
OQMD-7673287.vasp,Ba2Cl2I2,-12.97375279
OQMD-7736419.vasp,F6K1Sb1,-19.2708713
OQMD-9064470.vasp,C1S2Ta2,-33.45474502
OQMD-9335886.vasp,Ca1Sn3,-2.43778027
OQMD-9656052.vasp,Cu6Ga2,1.49793361
OQMD-7820877.vasp,Ba3Fe2O6,-44.5808373
OQMD-9180392.vasp,Au4I4,4.10978337
OQMD-4761969.vasp,F12Li4Ti2,-75.39467779
OQMD-5186222.vasp,O28P8Sr8,-246.76960344
OQMD-2027273.vasp,Ge4K8Se16,-56.2944757
OQMD-8160419.vasp,Au2H2S2,-10.67562308
OQMD-109290.vasp,Pd1Se6Ta2,-34.04631228
OQMD-46821.vasp,Au2Rb2Se2,-4.37393565
OQMD-2013315.vasp,Co4P4,-29.26686461
OQMD-7756317.vasp,In1Pd8,-8.98091871
OQMD-5223267.vasp,F12Sb2Sr1,-41.66655467
OQMD-1771480.vasp,H4Li4O16S4,-126.17508073
OQMD-8482803.vasp,Co4Pd2S8,-37.78995365
OQMD-7733107.vasp,As4Br4Se4,-23.99616397
OQMD-8206214.vasp,Br12K4Ru2,-19.40887255
OQMD-8142683.vasp,B2C2Pr4,-40.65502533
OQMD-9435216.vasp,Br6F2Hg4,2.48242756
OQMD-3703874.vasp,Bi1Lu1,-3.38610466
OQMD-7822039.vasp,As2Na2S4,-24.52250912
OQMD-3521840.vasp,B16Pb16S40,-258.42339003
OQMD-9432331.vasp,Ga2I8V1,-8.91015132
OQMD-8342515.vasp,Ag4Br4Hg4Se4,1.23536285
OQMD-9715440.vasp,P12V16,-128.34328236
OQMD-3711480.vasp,Cl1Na1,-2.7652873
OQMD-2288794.vasp,Br32Ge8,-46.81103147
OQMD-2016155.vasp,Br16S4W4,-46.45039625
OQMD-5177919.vasp,Ba1Br2,-6.65327907
OQMD-9918964.vasp,C40Sc30,-429.90058789
OQMD-179084.vasp,O6Sb2Tl2,-37.94562033
OQMD-3093935.vasp,F2O2Y2,-38.64799951
OQMD-39420.vasp,C1Ta2,-25.83591843
OQMD-182915.vasp,Nb2Sb4,-23.23288278
OQMD-51072.vasp,Hf4P4,-49.84836185
OQMD-6548935.vasp,Al4Y2,-22.05427113
OQMD-9636969.vasp,Mo2N4,-37.05272704
OQMD-7674659.vasp,Cs4S6Ti2,-39.91584907
OQMD-1768137.vasp,Cu4I4Te8,-9.5419778
OQMD-216444.vasp,Au4Li12O12,-103.1225138
OQMD-9072578.vasp,Br1Cl1Ir2S2,-15.69359918
OQMD-902998.vasp,As16Mg4,-56.45797036
OQMD-182900.vasp,S4Sn2Ta2,-35.62386441
OQMD-4152808.vasp,Cl4Yb2,-14.61846738
OQMD-45169.vasp,Cl2N1Sc2,-22.28619224
OQMD-42973.vasp,Ag1Bi1Se2,-4.77055659
OQMD-209804.vasp,B2H8K2,-41.11521587
OQMD-1280758.vasp,N8Si6,-81.46782348
OQMD-44706.vasp,H2Na2Pd1,-9.22700827
OQMD-2004034.vasp,Cl16I4K4,-15.69444051
OQMD-2066257.vasp,Mo4O24Sb8,-170.50943995
OQMD-1895777.vasp,Ge2Ho2,-14.53262891
OQMD-2034493.vasp,Cl24Na4Nb4,-76.50766241
OQMD-9630290.vasp,B1P1S4,-22.54352686
OQMD-418287.vasp,Cl6N2Y4,-57.99334758
OQMD-9668303.vasp,Mo4O8,-63.74286134
OQMD-207353.vasp,Cl2H4Ho2O4,-56.97165562
OQMD-2323302.vasp,K8O24P8,-195.32117342
OQMD-4767654.vasp,Ni2S8Ti4,-60.15385169
OQMD-56969.vasp,As2Cu2Li4,-15.87463673
OQMD-1984397.vasp,O6V4,-56.615725
OQMD-9148905.vasp,Cl8Ga2Hg2,-10.90821263
OQMD-417842.vasp,Ag6K2Se4,-5.85888752
OQMD-9719579.vasp,B8Ca8O20,-217.64727966
OQMD-9725278.vasp,B12Br12S12,-121.05461419
OQMD-9442905.vasp,Hg2I8Rb4,-1.36393694
OQMD-8347861.vasp,F12Li4Mn2,-55.59396218
OQMD-6199906.vasp,Ce1Mg1,-3.46395471
OQMD-7758651.vasp,Ge8Rb8S16,-86.16228195
OQMD-5189535.vasp,F20K4Te4,-66.50823245
OQMD-419050.vasp,K4Se6Sn2,-19.95214148
OQMD-55330.vasp,Cu3Te4V1,-9.32477297
OQMD-46433.vasp,Ba2S4,-19.14242752
OQMD-4425689.vasp,Cl2O2Sc2,-29.91915203
OQMD-2034281.vasp,Ge4Pb4S16Tl8,-75.31275945
OQMD-2025862.vasp,In6O18Te3,-108.2143891
OQMD-1891383.vasp,As2Li3Nd1,-19.73865784
OQMD-4782099.vasp,Mn6O16Zn4,-99.09094076
OQMD-8158657.vasp,Cu2Rb2Te2,-3.14377118
OQMD-35784.vasp,Ni1O1,-3.65169769
OQMD-9783786.vasp,Ge4Rh4,-26.13724939
OQMD-2026937.vasp,Al12I4Te12,-57.30944967
OQMD-9777087.vasp,H20Li4O16Sn2,-182.283944
OQMD-1770067.vasp,Br4Cu4Se8,-17.35574233
OQMD-7732787.vasp,Rb4Sn2Te6,-14.00290887
OQMD-9019552.vasp,F16Fe4,-37.76370122
OQMD-181886.vasp,N3Na1,-21.74617105
OQMD-1769804.vasp,S8Sb2Tl6,-31.08208618
OQMD-45449.vasp,F4Ni2,-7.62927473
OQMD-8635906.vasp,Li13Si5,-46.45275949
OQMD-2072182.vasp,Nb8O24Sr4,-236.65945429
OQMD-4767019.vasp,Al4Mn2S8,-47.03488438
OQMD-2026075.vasp,Be4F16Na8,-99.90342746
OQMD-2141964.vasp,Ge6O24Sb8,-174.55482297
OQMD-3704339.vasp,As1Er1,-7.13304743
OQMD-9110175.vasp,Se4Zn4,-5.60002683
OQMD-1905639.vasp,Ti3,-21.63465378
OQMD-2035453.vasp,Ba2F20Te4,-70.07268096
OQMD-1230688.vasp,F2Li2O6S2,-49.37770726
OQMD-3170709.vasp,I4Lu4O4,-53.89841088
OQMD-1901419.vasp,Pd1Te2,-4.46713361
OQMD-8617517.vasp,Cl10La4,-44.01983374
OQMD-6523131.vasp,Br1Cl1Cr2Se2,-12.11345253
OQMD-5182814.vasp,Cl12O2Sr8,-62.80645245
OQMD-1902047.vasp,Sb2Te3,-9.24571986
OQMD-1767888.vasp,N10Ta6,-133.48263282
OQMD-9904614.vasp,As8H16Na8O32,-272.2542489
OQMD-3519412.vasp,H20In4O34S6,-278.59737554
OQMD-9179755.vasp,Au4Br4,2.39191933
OQMD-7832995.vasp,Cd1Li1O4P1,-30.91506544
OQMD-9172324.vasp,Cl2N2U2,-41.17684103
OQMD-1281055.vasp,Sr1Te1,-3.53495081
OQMD-1280616.vasp,Ag6As2Se6,-14.70620892
OQMD-7745543.vasp,Br4Pd1Tl2,-2.96847297
OQMD-7844499.vasp,Fe2I2O6Sr4,-49.05456873
OQMD-9436932.vasp,Na4O6Ti2,-62.92083656
OQMD-8695612.vasp,Cu2Na2Te6Zr2,-24.87487987
OQMD-44575.vasp,H2Li2Pd1,-12.43920324
OQMD-2269642.vasp,O24Sm16,-257.80501341
OQMD-7742977.vasp,F8In2Tl2,-29.06179692
OQMD-7767631.vasp,Hg1Sr2,2.46117571
OQMD-1299138.vasp,Sc1Tl1,-2.02169996
OQMD-2172084.vasp,Na8O12Sn4,-92.27042517
OQMD-2017655.vasp,Cl14K2Mo4O4,-58.03135283
OQMD-8254201.vasp,Cu1F6Sn1,-16.0105326
OQMD-179642.vasp,Ba4I4O2,-27.01945214
OQMD-36114.vasp,Re2,-15.40001868
OQMD-43636.vasp,Na1S2Ti1,-17.27615215
OQMD-9396297.vasp,Au1Bi2,-2.08686737
OQMD-2004099.vasp,K2Nb6O16,-154.13329068
OQMD-8519072.vasp,Cl8Ga2H8N2,-61.87561125
OQMD-8289255.vasp,Ag1I1O6Sr2,-32.60541739
OQMD-820834.vasp,Mg24N16,-148.87341694
OQMD-182287.vasp,Ni2Ta4,-29.08408233
OQMD-7764275.vasp,Cr2I6,-5.23689878
OQMD-41519.vasp,Ge2Sr2,-8.25152315
OQMD-1225562.vasp,Au4F16Li4,-43.60464661
OQMD-2011416.vasp,Cu4Li4O36P12,-283.75554542
OQMD-3061897.vasp,As4Li4Pd8,-34.24898968
OQMD-1952299.vasp,Br12O2Sr8,-53.62918805
OQMD-1890418.vasp,Ga2Se4Zn1,-13.90259542
OQMD-1926626.vasp,Ho8Se12,-78.04095218
OQMD-7761011.vasp,Ag2Sr1Te2,-4.53551961
OQMD-299590.vasp,Rb4Se6Sn2,-20.53458251
OQMD-1890986.vasp,Hf2P4S12,-72.12650513
OQMD-1089693.vasp,Cl2Dy2H4O4,-56.97992457
OQMD-5178781.vasp,Br32Sn8,-33.6922359
OQMD-9441155.vasp,I6O2Sc4,-36.81197986
OQMD-1936715.vasp,Co2Ga4O8,-57.36827096
OQMD-7787677.vasp,In2Pt4Te6,-22.11990474
OQMD-2002639.vasp,O12Sn4Sr4,-90.61633504
OQMD-9712076.vasp,Nb6S18,-106.71617043
OQMD-9677762.vasp,Ag4I8Zn2,4.27621478
OQMD-179602.vasp,Te6Tl4,-9.87630366
OQMD-5184871.vasp,Ca2Mo2O8,-63.03898119
OQMD-9112943.vasp,Cl6Rb2Se1,-10.91007452
OQMD-1280639.vasp,F4Hg6S4,-6.0611066
OQMD-5177256.vasp,Ba1I2,-4.64820437
OQMD-49016.vasp,Br2Hf2N2,-36.00906374
